2014-01-08T00:00:00.000	12
2014-01-10T00:00:00.000	1
2014-01-11T00:00:00.000	4
2014-01-12T00:00:00.000	5
2014-01-13T00:00:00.000	4
2014-01-14T00:00:00.000	1
2014-01-15T00:00:00.000	1
2014-01-16T00:00:00.000	3
2014-01-17T00:00:00.000	4
2014-01-18T00:00:00.000	2
2014-01-19T00:00:00.000	1
2014-01-20T00:00:00.000	8
2014-01-21T00:00:00.000	2
2014-01-22T00:00:00.000	2
2014-01-23T00:00:00.000	2
2014-01-24T00:00:00.000	1
2014-01-25T00:00:00.000	3
2014-01-26T00:00:00.000	4
2014-01-27T00:00:00.000	3
2014-01-28T00:00:00.000	1
2014-01-29T00:00:00.000	2
2014-01-31T00:00:00.000	1
2014-02-02T00:00:00.000	1
2014-02-03T00:00:00.000	5
2014-02-04T00:00:00.000	2
2014-02-05T00:00:00.000	9
2014-02-06T00:00:00.000	2
2014-02-07T00:00:00.000	1
2014-02-08T00:00:00.000	3
2014-02-09T00:00:00.000	1
2014-02-10T00:00:00.000	1
2014-02-11T00:00:00.000	2
2014-02-13T00:00:00.000	5
2014-02-14T00:00:00.000	5
2014-02-15T00:00:00.000	3
2014-02-16T00:00:00.000	2
2014-02-18T00:00:00.000	2
2014-02-20T00:00:00.000	1
2014-02-21T00:00:00.000	1
2014-02-22T00:00:00.000	2
2014-02-23T00:00:00.000	2
2014-02-25T00:00:00.000	2
2014-02-27T00:00:00.000	2
2014-02-28T00:00:00.000	3
2014-03-04T00:00:00.000	3
2014-03-05T00:00:00.000	6
2014-03-07T00:00:00.000	4
2014-03-08T00:00:00.000	1
2014-03-09T00:00:00.000	1
2014-03-11T00:00:00.000	1
2014-03-13T00:00:00.000	1
2014-03-15T00:00:00.000	5
2014-03-16T00:00:00.000	1
2014-03-17T00:00:00.000	1
2014-03-18T00:00:00.000	2
2014-03-19T00:00:00.000	1
2014-03-23T00:00:00.000	3
2014-03-25T00:00:00.000	1
2014-03-27T00:00:00.000	1
2014-03-28T00:00:00.000	1
2014-03-29T00:00:00.000	1
2014-04-01T00:00:00.000	1
2014-04-04T00:00:00.000	1
2014-04-05T00:00:00.000	1
2014-04-07T00:00:00.000	2
2014-04-08T00:00:00.000	4
2014-04-10T00:00:00.000	1
2014-04-11T00:00:00.000	1
2014-04-12T00:00:00.000	5
2014-04-14T00:00:00.000	1
2014-04-15T00:00:00.000	1
2014-04-16T00:00:00.000	6
2014-04-17T00:00:00.000	2
2014-04-19T00:00:00.000	1
2014-04-20T00:00:00.000	1
2014-04-21T00:00:00.000	2
2014-04-23T00:00:00.000	4
2014-04-24T00:00:00.000	1
2014-04-27T00:00:00.000	2
2014-04-30T00:00:00.000	1
2014-05-01T00:00:00.000	1
2014-05-02T00:00:00.000	1
2014-05-03T00:00:00.000	1
2014-05-05T00:00:00.000	4
2014-05-09T00:00:00.000	2
2014-05-10T00:00:00.000	1
2014-05-11T00:00:00.000	2
2014-05-12T00:00:00.000	2
2014-05-13T00:00:00.000	1
2014-05-15T00:00:00.000	4
2014-05-17T00:00:00.000	1
2014-05-19T00:00:00.000	1
2014-05-21T00:00:00.000	1
2014-05-24T00:00:00.000	1
2014-05-25T00:00:00.000	2
2014-05-26T00:00:00.000	2
2014-06-02T00:00:00.000	1
2014-06-05T00:00:00.000	1
2014-06-08T00:00:00.000	1
2014-06-17T00:00:00.000	3
2014-06-18T00:00:00.000	1
2014-06-21T00:00:00.000	1
2014-06-22T00:00:00.000	1
2014-06-24T00:00:00.000	1
2014-06-25T00:00:00.000	1
2014-07-02T00:00:00.000	2
2014-07-03T00:00:00.000	2
2014-07-05T00:00:00.000	3
2014-07-06T00:00:00.000	2
2014-07-08T00:00:00.000	1
2014-07-09T00:00:00.000	1
2014-07-11T00:00:00.000	2
2014-07-13T00:00:00.000	1
2014-07-16T00:00:00.000	1
2014-07-20T00:00:00.000	1
2014-07-27T00:00:00.000	1
2014-08-01T00:00:00.000	1
2014-08-02T00:00:00.000	2
2014-08-05T00:00:00.000	1
2014-08-06T00:00:00.000	1
2014-08-07T00:00:00.000	3
2014-08-08T00:00:00.000	3
2014-08-09T00:00:00.000	1
2014-08-10T00:00:00.000	6
2014-08-11T00:00:00.000	4
2014-08-12T00:00:00.000	1
2014-08-13T00:00:00.000	1
2014-08-15T00:00:00.000	1
2014-08-16T00:00:00.000	1
2014-08-20T00:00:00.000	1
2014-08-24T00:00:00.000	2
2014-08-25T00:00:00.000	1
2014-08-31T00:00:00.000	2
2014-09-01T00:00:00.000	3
2014-09-04T00:00:00.000	1
2014-09-05T00:00:00.000	1
2014-09-07T00:00:00.000	2
2014-09-09T00:00:00.000	1
2014-09-19T00:00:00.000	1
2014-09-20T00:00:00.000	3
2014-09-21T00:00:00.000	17
2014-09-28T00:00:00.000	5
2014-09-29T00:00:00.000	2
2014-10-02T00:00:00.000	1
2014-10-04T00:00:00.000	2
2014-10-07T00:00:00.000	1
2014-10-08T00:00:00.000	1
2014-10-09T00:00:00.000	2
2014-10-10T00:00:00.000	16
2014-10-11T00:00:00.000	24
2014-10-12T00:00:00.000	13
2014-10-13T00:00:00.000	1
2014-10-14T00:00:00.000	3
2014-10-15T00:00:00.000	9
2014-10-16T00:00:00.000	2
2014-10-17T00:00:00.000	8
2014-10-18T00:00:00.000	10
2014-10-19T00:00:00.000	5
2014-10-20T00:00:00.000	27
